Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
49,No,Travel_Rarely,1205,Research & Development,11,4,Engineering,1,1143,1,Female,77,3,5,Manufacturing Director,1,Divorced,22400,8200,8,Y,Yes,26,4,1,80,3,26,1,4,19,14,9,16
34,No,Travel_Frequently,725,Human Resources,26,2,Psychology,1,1144,2,Male,50,2,3,HR Specialist,2,Single,9400,14200,4,Y,No,16,3,2,80,2,11,2,2,8,5,3,6
31,Yes,Travel_Rarely,615,Sales,9,3,Marketing,1,1145,4,Female,43,4,2,Sales Representative,4,Married,6400,19200,2,Y,Yes,14,3,4,80,1,8,4,4,5,3,2,3
45,No,Non-Travel,1055,Research & Development,22,1,Life Sciences,1,1146,3,Male,70,2,4,Research Scientist,3,Divorced,16800,10600,6,Y,No,21,3,3,80,2,22,3,3,15,11,7,12
29,No,Travel_Rarely,525,Human Resources,16,4,Psychology,1,1147,1,Female,36,4,1,HR Representative,1,Single,5600,21200,1,Y,Yes,15,3,1,80,0,6,1,1,4,2,1,2
53,Yes,Travel_Frequently,1345,Sales,5,2,Business,1,1148,2,Male,85,3,5,Sales Director,2,Married,28200,7400,10,Y,No,31,4,2,80,3,30,2,4,23,17,12,19
37,No,Travel_Rarely,765,Research & Development,19,3,Engineering,1,1149,4,Female,54,3,3,Laboratory Technician,4,Single,9200,15400,3,Y,Yes,17,3,4,80,1,14,4,4,10,6,4,8
32,No,Non-Travel,655,Human Resources,25,1,Psychology,1,1150,3,Male,45,4,2,HR Specialist,3,Married,7800,18600,2,Y,No,16,3,3,80,3,9,3,3,6,4,2,4
44,Yes,Travel_Rarely,1015,Sales,8,4,Marketing,1,1151,1,Female,68,2,4,Sales Executive,1,Divorced,18600,9200,7,Y,Yes,23,4,1,80,2,21,1,1,15,11,8,12
30,No,Travel_Frequently,595,Research & Development,21,2,Life Sciences,1,1152,2,Male,41,3,2,Research Scientist,2,Single,8200,16400,1,Y,No,15,3,2,80,2,7,2,2,4,3,1,2
48,No,Travel_Rarely,1225,Human Resources,4,3,Psychology,1,1153,4,Female,78,2,4,HR Manager,4,Married,17800,9600,8,Y,Yes,24,4,4,80,2,25,4,4,18,13,9,15
26,Yes,Non-Travel,455,Sales,17,1,Business,1,1154,3,Male,33,4,1,Sales Representative,3,Single,3400,24800,0,Y,No,9,3,3,80,0,3,3,3,2,1,0,1
41,No,Travel_Rarely,885,Research & Development,27,4,Engineering,1,1155,1,Female,63,3,3,Manufacturing Director,1,Married,14800,11600,5,Y,Yes,20,3,1,80,3,18,1,1,12,9,6,10
35,No,Travel_Frequently,735,Human Resources,13,2,Psychology,1,1156,2,Male,51,2,3,HR Representative,2,Divorced,10200,13400,4,Y,No,17,3,2,80,2,12,2,2,8,5,4,6
29,Yes,Travel_Rarely,545,Sales,28,3,Marketing,1,1157,4,Female,38,4,2,Sales Executive,4,Single,6800,19600,1,Y,Yes,16,3,4,80,1,6,4,4,4,3,2,2
46,No,Non-Travel,1125,Research & Development,10,1,Life Sciences,1,1158,3,Male,72,2,5,Research Director,3,Married,21800,8800,7,Y,No,25,4,3,80,2,23,3,4,16,12,8,13
33,No,Travel_Rarely,675,Human Resources,24,4,Psychology,1,1159,1,Female,47,4,2,HR Specialist,1,Single,8400,16200,3,Y,Yes,15,3,1,80,0,10,1,1,7,4,3,5
38,Yes,Travel_Frequently,825,Sales,6,2,Business,1,1160,2,Male,58,3,4,Sales Executive,2,Married,14600,10800,5,Y,No,19,3,2,80,2,15,2,2,10,7,5,8
52,No,Travel_Rarely,1295,Research & Development,20,3,Engineering,1,1161,4,Female,82,2,5,Manufacturing Director,4,Divorced,25400,7800,9,Y,Yes,28,4,4,80,2,29,4,4,22,16,11,18
27,No,Non-Travel,515,Human Resources,12,1,Psychology,1,1162,3,Male,36,4,1,HR Representative,3,Single,5200,21400,1,Y,No,13,3,3,80,0,4,3,3,2,1,0,1
43,Yes,Travel_Rarely,995,Sales,18,4,Marketing,1,1163,1,Female,69,3,3,Sales Representative,1,Married,11800,12600,6,Y,Yes,21,3,1,80,1,20,1,1,14,10,7,11
31,No,Travel_Frequently,625,Research & Development,29,2,Life Sciences,1,1164,2,Male,43,2,2,Research Scientist,2,Divorced,8600,15800,2,Y,No,16,3,2,80,3,8,2,2,5,3,2,3
47,No,Travel_Rarely,1155,Human Resources,3,3,Psychology,1,1165,4,Female,75,2,4,HR Manager,4,Single,16400,10200,7,Y,Yes,22,4,4,80,2,24,4,4,17,12,8,14
34,Yes,Non-Travel,715,Sales,15,1,Business,1,1166,3,Male,49,4,3,Sales Executive,3,Married,9800,14600,4,Y,No,17,3,3,80,1,11,3,3,8,5,4,6
26,No,Travel_Rarely,465,Research & Development,23,4,Engineering,1,1167,1,Female,34,3,1,Laboratory Technician,1,Single,4200,22400,0,Y,Yes,12,3,1,80,0,3,1,1,2,1,0,1
50,No,Travel_Frequently,1245,Human Resources,7,2,Psychology,1,1168,2,Male,79,2,5,HR Manager,2,Divorced,22600,8600,8,Y,No,27,4,2,80,3,27,2,4,20,15,10,17
36,Yes,Travel_Rarely,785,Sales,21,3,Marketing,1,1169,4,Female,55,3,4,Sales Representative,4,Single,10200,13400,3,Y,Yes,18,3,4,80,1,13,4,4,9,6,4,7
42,No,Non-Travel,925,Research & Development,11,4,Life Sciences,1,1170,3,Male,65,3,3,Healthcare Representative,3,Married,13800,11600,5,Y,No,20,3,3,80,2,19,3,3,13,9,6,10
28,No,Travel_Rarely,535,Human Resources,26,1,Psychology,1,1171,1,Female,37,4,2,HR Representative,1,Divorced,6200,20200,1,Y,Yes,14,3,1,80,0,5,1,1,3,2,1,2
45,Yes,Travel_Frequently,1085,Sales,9,2,Business,1,1172,2,Male,71,2,5,Manager,2,Single,20400,8400,7,Y,No,24,4,2,80,3,22,2,4,15,11,8,12
33,No,Travel_Rarely,695,Research & Development,22,3,Engineering,1,1173,4,Female,48,3,2,Laboratory Technician,4,Married,8400,16200,4,Y,Yes,15,3,4,80,1,10,4,4,7,4,3,5
39,No,Non-Travel,855,Human Resources,16,4,Psychology,1,1174,3,Male,60,2,3,HR Specialist,3,Single,11200,12400,5,Y,No,18,3,3,80,2,16,3,3,11,8,5,9
31,Yes,Travel_Rarely,605,Sales,25,1,Marketing,1,1175,1,Female,42,4,1,Sales Executive,1,Married,7400,18200,2,Y,Yes,16,3,1,80,1,8,1,1,5,3,2,3
54,No,Travel_Frequently,1365,Research & Development,4,2,Life Sciences,1,1176,2,Male,86,3,5,Research Director,2,Divorced,26800,7600,9,Y,No,30,4,2,80,3,31,2,4,24,18,12,20
37,No,Travel_Rarely,795,Human Resources,18,3,Psychology,1,1177,4,Female,56,2,4,HR Representative,4,Single,10600,13800,4,Y,Yes,17,3,4,80,2,14,4,4,10,7,4,8
24,Yes,Non-Travel,425,Sales,8,1,Business,1,1178,3,Male,31,4,1,Sales Representative,3,Single,3200,25200,0,Y,No,8,3,3,80,0,1,3,3,0,0,0,0
48,No,Travel_Rarely,1185,Research & Development,27,4,Engineering,1,1179,1,Female,76,3,4,Manufacturing Director,1,Married,20600,9000,8,Y,Yes,25,4,1,80,3,25,1,4,18,13,9,15
35,No,Travel_Frequently,725,Human Resources,13,2,Psychology,1,1180,2,Male,50,2,3,HR Specialist,2,Divorced,9400,14200,3,Y,No,16,3,2,80,2,12,2,2,8,5,3,6
30,Yes,Travel_Rarely,575,Sales,29,3,Marketing,1,1181,4,Female,40,4,2,Sales Executive,4,Single,7200,18400,1,Y,Yes,15,3,4,80,1,7,4,4,4,3,2,2
43,No,Non-Travel,985,Research & Development,14,1,Life Sciences,1,1182,3,Male,67,2,3,Research Scientist,3,Married,13200,12200,5,Y,No,19,3,3,80,2,20,3,3,14,10,6,11
29,No,Travel_Rarely,515,Human Resources,21,4,Psychology,1,1183,1,Female,36,4,1,HR Representative,1,Single,5800,20600,1,Y,Yes,13,3,1,80,0,6,1,1,4,2,1,2
51,Yes,Travel_Frequently,1255,Sales,5,2,Business,1,1184,2,Male,80,3,5,Sales Director,2,Married,24200,8200,10,Y,No,28,4,2,80,3,28,2,4,21,16,11,17
36,No,Travel_Rarely,745,Research & Development,19,3,Engineering,1,1185,4,Female,52,3,3,Laboratory Technician,4,Divorced,9600,14800,4,Y,Yes,17,3,4,80,1,13,4,4,9,6,4,7
32,No,Non-Travel,635,Human Resources,26,1,Psychology,1,1186,3,Male,44,4,2,HR Specialist,3,Single,7600,18800,2,Y,No,15,3,3,80,3,9,3,3,6,4,2,4
44,Yes,Travel_Rarely,1025,Sales,10,4,Marketing,1,1187,1,Female,69,2,4,Sales Executive,1,Married,17200,9400,6,Y,Yes,22,4,1,80,2,21,1,1,15,11,8,12
28,No,Travel_Frequently,555,Research & Development,23,2,Life Sciences,1,1188,2,Male,38,3,2,Research Scientist,2,Single,7800,17600,1,Y,No,14,3,2,80,2,5,2,2,3,2,1,2
47,No,Travel_Rarely,1165,Human Resources,6,3,Psychology,1,1189,4,Female,74,2,4,HR Manager,4,Married,16800,10600,7,Y,Yes,23,4,4,80,2,24,4,4,17,12,8,14
33,Yes,Non-Travel,685,Sales,17,1,Business,1,1190,3,Male,46,4,3,Sales Representative,3,Divorced,8200,16400,3,Y,No,16,3,3,80,1,10,3,3,7,4,3,5
26,No,Travel_Rarely,445,Research & Development,24,4,Engineering,1,1191,1,Female,33,3,1,Laboratory Technician,1,Single,4000,23600,0,Y,Yes,11,3,1,80,0,3,1,1,2,1,0,1
49,No,Travel_Frequently,1205,Human Resources,11,2,Psychology,1,1192,2,Male,77,2,5,HR Manager,2,Married,21400,8800,8,Y,No,26,4,2,80,3,26,2,4,19,14,9,16
38,Yes,Travel_Rarely,815,Sales,28,3,Marketing,1,1193,4,Female,57,3,4,Sales Executive,4,Single,11600,12800,4,Y,Yes,19,3,4,80,1,15,4,4,11,7,5,9
41,No,Non-Travel,965,Research & Development,2,4,Life Sciences,1,1194,3,Male,66,2,3,Healthcare Representative,3,Married,14200,11200,5,Y,No,20,3,3,80,2,18,3,3,12,9,6,10
34,No,Travel_Rarely,715,Human Resources,15,1,Psychology,1,1195,1,Female,49,4,2,HR Representative,1,Divorced,8600,15800,3,Y,Yes,16,3,1,80,0,11,1,1,8,5,3,6
27,Yes,Travel_Frequently,485,Sales,25,2,Business,1,1196,2,Male,35,4,1,Sales Representative,2,Single,4600,21800,0,Y,No,12,3,2,80,0,4,2,2,2,1,0,1
52,No,Travel_Rarely,1285,Research & Development,9,3,Engineering,1,1197,4,Female,81,2,5,Manufacturing Director,4,Married,24600,8000,9,Y,Yes,29,4,4,80,2,29,4,4,22,16,11,18
35,No,Non-Travel,755,Human Resources,20,4,Psychology,1,1198,3,Male,53,2,3,HR Specialist,3,Single,10400,13200,4,Y,No,17,3,3,80,2,12,3,3,8,5,4,6
30,Yes,Travel_Rarely,595,Sales,12,1,Marketing,1,1199,1,Female,41,4,2,Sales Executive,1,Married,7600,18000,2,Y,Yes,15,3,1,80,1,7,1,1,4,3,2,2
46,No,Travel_Frequently,1135,Research & Development,29,2,Life Sciences,1,1200,2,Male,72,3,4,Research Scientist,2,Divorced,17800,9600,6,Y,No,22,4,2,80,2,23,2,4,16,11,8,13
33,No,Travel_Rarely,675,Human Resources,16,3,Psychology,1,1201,4,Female,47,2,3,HR Representative,4,Single,9200,14400,3,Y,Yes,16,3,4,80,1,10,4,4,7,4,3,5
40,yes,Travel_Rarely,975,Sales,8,4,Marketing,2,1425,2,Male,32,2,1,Sales Executive,2,Married,10000,15000,2,Y,Yes,12,3,4,80,1,29,4,4,22,16,11,18
42,No,Travel_Rarely,1147,Human Resources,10,3,Human Resources,1,1408,3,Female,31,3,4,Manager,1,Married,16799,16616,0,Y,No,14,3,3,80,1,21,5,3,20,7,0,9
52,No,Travel_Rarely,258,Research & Development,8,4,Other,1,1409,3,Female,54,3,1,Laboratory Technician,1,Married,2950,17363,9,Y,No,13,3,3,80,0,12,2,1,5,4,0,4
37,No,Travel_Rarely,1462,Research & Development,11,3,Medical,1,1411,1,Female,94,3,1,Laboratory Technician,3,Single,3629,19106,4,Y,No,18,3,1,80,0,8,6,3,3,2,0,2
35,No,Travel_Frequently,200,Research & Development,18,2,Life Sciences,1,1412,3,Male,60,3,3,Manufacturing Director,4,Single,9362,19944,2,Y,No,11,3,3,80,0,10,2,3,2,2,2,2
25,No,Travel_Rarely,949,Research & Development,1,3,Technical Degree,1,1415,1,Male,81,3,1,Laboratory Technician,4,Married,3229,4910,4,Y,No,11,3,2,80,1,7,2,2,3,2,0,2
26,No,Travel_Rarely,652,Research & Development,7,3,Other,1,1417,3,Male,100,4,1,Laboratory Technician,1,Single,3578,23577,0,Y,No,12,3,4,80,0,8,2,3,7,7,0,7
29,No,Travel_Rarely,332,Human Resources,17,3,Other,1,1419,2,Male,51,2,3,Human Resources,1,Single,7988,9769,1,Y,No,13,3,1,80,0,10,3,2,10,9,0,9
49,Yes,Travel_Frequently,1475,Research & Development,28,2,Life Sciences,1,1420,1,Male,97,2,2,Laboratory Technician,1,Single,4284,22710,3,Y,No,20,4,1,80,0,20,2,3,4,3,1,3
29,Yes,Travel_Frequently,337,Research & Development,14,1,Other,1,1421,3,Female,84,3,3,Healthcare Representative,4,Single,7553,22930,0,Y,Yes,12,3,1,80,0,9,1,3,8,7,7,7
54,No,Travel_Rarely,971,Research & Development,1,3,Medical,1,1422,4,Female,54,3,4,Research Director,4,Single,17328,5652,6,Y,No,19,3,4,80,0,29,3,2,20,7,12,7
58,No,Travel_Rarely,1055,Research & Development,1,3,Medical,1,1423,4,Female,76,3,5,Research Director,1,Married,19701,22456,3,Y,Yes,21,4,3,80,1,32,3,3,9,8,1,5
55,No,Travel_Rarely,1136,Research & Development,1,4,Medical,1,1424,2,Male,81,4,4,Research Director,4,Divorced,14732,12414,2,Y,No,13,3,4,80,2,31,4,4,7,7,0,0
36,No,Travel_Rarely,1174,Sales,3,4,Marketing,1,1425,1,Female,99,3,2,Sales Executive,2,Single,9278,20763,3,Y,Yes,16,3,4,80,0,15,3,3,5,4,0,1
31,Yes,Travel_Frequently,667,Sales,1,4,Life Sciences,1,1427,2,Female,50,1,1,Sales Representative,3,Single,1359,16154,1,Y,No,12,3,2,80,0,1,3,3,1,0,0,0
30,No,Travel_Rarely,855,Sales,7,4,Marketing,1,1428,4,Female,73,3,2,Sales Executive,1,Divorced,4779,12761,7,Y,No,14,3,2,80,2,8,3,3,3,2,0,2
31,No,Travel_Rarely,182,Research & Development,8,5,Life Sciences,1,1430,1,Female,93,3,4,Research Director,2,Single,16422,8847,3,Y,No,11,3,3,80,0,9,3,4,3,2,1,0
34,No,Travel_Frequently,560,Research & Development,1,4,Other,1,1431,4,Male,91,3,1,Research Scientist,1,Divorced,2996,20284,5,Y,No,14,3,3,80,2,10,2,3,4,3,1,3
31,Yes,Travel_Rarely,202,Research & Development,8,3,Life Sciences,1,1433,1,Female,34,2,1,Research Scientist,2,Single,1261,22262,1,Y,No,12,3,3,80,0,1,3,4,1,0,0,0
27,No,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,1,1434,2,Male,91,3,1,Laboratory Technician,1,Married,2099,7679,0,Y,No,14,3,2,80,0,6,3,4,5,0,1,4
36,No,Travel_Rarely,172,Research & Development,4,4,Life Sciences,1,1435,1,Male,37,2,2,Laboratory Technician,4,Single,5810,22604,1,Y,No,16,3,3,80,0,10,2,2,10,4,1,8
36,No,Travel_Rarely,329,Sales,16,4,Marketing,1,1436,3,Female,98,2,2,Sales Executive,1,Married,5647,13494,4,Y,No,13,3,1,80,2,11,3,2,3,2,0,2
47,No,Travel_Rarely,465,Research & Development,1,3,Technical Degree,1,1438,1,Male,74,3,1,Research Scientist,4,Married,3420,10205,7,Y,No,12,3,3,80,1,17,2,2,6,5,1,2
25,Yes,Travel_Rarely,383,Sales,9,2,Life Sciences,1,1439,1,Male,68,2,1,Sales Representative,1,Married,4400,15182,3,Y,No,12,3,1,80,0,6,2,3,3,2,2,2
37,No,Non-Travel,1413,Research & Development,5,2,Technical Degree,1,1440,3,Male,84,4,1,Laboratory Technician,3,Single,3500,25470,0,Y,No,14,3,1,80,0,7,2,1,6,5,1,3
56,No,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1,1441,1,Female,90,3,1,Research Scientist,1,Married,2066,10494,2,Y,No,22,4,4,80,1,5,3,4,3,2,1,0
47,No,Travel_Rarely,359,Research & Development,2,4,Medical,1,1443,1,Female,82,3,4,Research Director,3,Married,17169,26703,3,Y,No,19,3,2,80,2,26,2,4,20,17,5,6
24,No,Travel_Rarely,1476,Sales,4,1,Medical,1,1445,4,Female,42,3,2,Sales Executive,3,Married,4162,15211,1,Y,Yes,12,3,3,80,2,5,3,3,5,4,0,3
32,No,Travel_Rarely,601,Sales,7,5,Marketing,1,1446,4,Male,97,3,2,Sales Executive,4,Married,9204,23343,4,Y,No,12,3,3,80,1,7,3,2,4,3,0,3
34,No,Travel_Rarely,401,Research & Development,1,3,Life Sciences,1,1447,4,Female,86,2,1,Laboratory Technician,2,Married,3294,3708,5,Y,No,17,3,1,80,1,7,2,2,5,4,0,2
41,No,Travel_Rarely,1283,Research & Development,5,5,Medical,1,1448,2,Male,90,4,1,Research Scientist,3,Married,2127,5561,2,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3
40,No,Non-Travel,663,Research & Development,9,4,Other,1,1449,3,Male,81,3,2,Laboratory Technician,3,Divorced,3975,23099,3,Y,No,11,3,3,80,2,11,2,4,8,7,0,7
31,No,Travel_Rarely,326,Sales,8,2,Life Sciences,1,1453,1,Male,31,3,3,Sales Executive,4,Divorced,10793,8386,1,Y,No,18,3,1,80,1,13,5,3,13,7,9,9
46,Yes,Travel_Rarely,377,Sales,9,3,Marketing,1,1457,1,Male,52,3,3,Sales Executive,4,Divorced,10096,15986,4,Y,No,11,3,1,80,1,28,1,4,7,7,4,3
39,Yes,Non-Travel,592,Research & Development,2,3,Life Sciences,1,1458,1,Female,54,2,1,Laboratory Technician,1,Single,3646,17181,2,Y,Yes,23,4,2,80,0,11,2,4,1,0,0,0
31,Yes,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1,1459,3,Female,100,4,3,Manufacturing Director,2,Single,7446,8931,1,Y,No,11,3,1,80,0,10,2,3,10,8,4,7
45,No,Travel_Rarely,1038,Research & Development,20,3,Medical,1,1460,2,Male,95,1,3,Healthcare Representative,1,Divorced,10851,19863,2,Y,Yes,18,3,2,80,1,24,2,3,7,7,0,7
31,No,Travel_Rarely,1398,Human Resources,8,2,Medical,1,1461,4,Female,96,4,1,Human Resources,2,Single,2109,24609,9,Y,No,18,3,4,80,0,8,3,3,3,2,0,2
31,Yes,Travel_Frequently,523,Research & Development,2,3,Life Sciences,1,1464,2,Male,94,3,1,Laboratory Technician,4,Married,3722,21081,6,Y,Yes,13,3,3,80,1,7,2,1,2,2,2,2
45,No,Travel_Rarely,1448,Research & Development,29,3,Technical Degree,1,1465,2,Male,55,3,3,Manufacturing Director,4,Married,9380,14720,4,Y,Yes,18,3,4,80,2,10,4,4,3,1,1,2
48,No,Travel_Rarely,1221,Sales,7,3,Marketing,1,1466,3,Male,96,3,2,Sales Executive,1,Divorced,5486,24795,4,Y,No,11,3,1,80,3,15,3,3,2,2,2,2
34,Yes,Travel_Rarely,1107,Human Resources,9,4,Technical Degree,1,1467,1,Female,52,3,1,Human Resources,3,Married,2742,3072,1,Y,No,15,3,4,80,0,2,0,3,2,2,2,2
40,No,Non-Travel,218,Research & Development,8,1,Medical,1,1468,4,Male,55,2,3,Research Director,2,Divorced,13757,25178,2,Y,No,11,3,3,80,1,16,5,3,9,8,4,8
28,No,Travel_Rarely,866,Sales,5,3,Medical,1,1469,4,Male,84,3,2,Sales Executive,1,Single,8463,23490,0,Y,No,18,3,4,80,0,6,4,3,5,4,1,3
44,No,Non-Travel,981,Research & Development,5,3,Life Sciences,1,1471,3,Male,90,2,1,Laboratory Technician,3,Single,3162,7973,3,Y,No,14,3,4,80,0,7,5,3,5,2,0,3
53,No,Travel_Rarely,447,Research & Development,2,3,Medical,1,1472,4,Male,39,4,4,Research Director,2,Single,16598,19764,4,Y,No,12,3,2,80,0,35,2,2,9,8,8,8
49,No,Travel_Rarely,1495,Research & Development,5,4,Technical Degree,1,1473,1,Male,96,3,2,Healthcare Representative,3,Married,6651,21534,2,Y,No,14,3,2,80,1,20,0,2,3,2,1,2
40,No,Travel_Rarely,896,Research & Development,2,3,Medical,1,1474,3,Male,68,3,1,Research Scientist,3,Divorced,2345,8045,2,Y,No,14,3,3,80,1,8,3,4,3,1,1,2
44,No,Travel_Rarely,1467,Research & Development,20,3,Life Sciences,1,1475,4,Male,49,3,1,Research Scientist,2,Single,3420,21158,1,Y,No,13,3,3,80,0,6,3,2,5,2,1,3
33,No,Travel_Frequently,430,Sales,7,3,Medical,1,1477,4,Male,54,3,2,Sales Executive,1,Married,4373,17456,0,Y,No,14,3,1,80,2,5,2,3,4,3,0,3
34,No,Travel_Rarely,1326,Sales,3,3,Other,1,1478,4,Male,81,1,2,Sales Executive,1,Single,4759,15891,3,Y,No,18,3,4,80,0,15,2,3,13,9,3,12
30,No,Travel_Rarely,1358,Sales,16,1,Life Sciences,1,1479,4,Male,96,3,2,Sales Executive,3,Married,5301,2939,8,Y,No,15,3,3,80,2,4,2,2,2,1,2,2
42,No,Travel_Frequently,748,Research & Development,9,2,Medical,1,1480,1,Female,74,3,1,Laboratory Technician,4,Single,3673,16458,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8
44,No,Travel_Frequently,383,Sales,1,5,Marketing,1,1481,1,Female,79,3,2,Sales Executive,3,Married,4768,9282,7,Y,No,12,3,3,80,1,11,4,2,1,0,0,0
30,No,Non-Travel,990,Research & Development,7,3,Technical Degree,1,1482,3,Male,64,3,1,Research Scientist,3,Divorced,1274,7152,1,Y,No,13,3,2,80,2,1,2,2,1,0,0,0
57,No,Travel_Rarely,405,Research & Development,1,2,Life Sciences,1,1483,2,Male,93,4,2,Research Scientist,3,Married,4900,2721,0,Y,No,24,4,1,80,1,13,2,2,12,9,2,8
49,No,Travel_Rarely,1490,Research & Development,7,4,Life Sciences,1,1484,3,Male,35,3,3,Healthcare Representative,2,Divorced,10466,20948,3,Y,No,14,3,2,80,2,29,3,3,8,7,0,7
34,No,Travel_Frequently,829,Research & Development,15,3,Medical,1,1485,2,Male,71,3,4,Research Director,1,Divorced,17007,11929,7,Y,No,14,3,4,80,2,16,3,2,14,8,6,9
28,Yes,Travel_Frequently,1496,Sales,1,3,Technical Degree,1,1486,1,Male,92,3,1,Sales Representative,3,Married,2909,15747,3,Y,No,15,3,4,80,1,5,3,4,3,2,1,2
29,Yes,Travel_Frequently,115,Sales,13,3,Technical Degree,1,1487,1,Female,51,3,2,Sales Executive,2,Single,5765,17485,5,Y,No,11,3,1,80,0,7,4,1,5,3,0,0
34,Yes,Travel_Rarely,790,Sales,24,4,Medical,1,1489,1,Female,40,2,2,Sales Executive,2,Single,4599,7815,0,Y,Yes,23,4,3,80,0,16,2,4,15,9,10,10
35,No,Travel_Rarely,660,Sales,7,1,Life Sciences,1,1492,4,Male,76,3,1,Sales Representative,3,Married,2404,16192,1,Y,No,13,3,1,80,1,1,3,3,1,0,0,0
24,Yes,Travel_Frequently,381,Research & Development,9,3,Medical,1,1494,2,Male,89,3,1,Laboratory Technician,1,Single,3172,16998,2,Y,Yes,11,3,3,80,0,4,2,2,0,0,0,0
24,No,Non-Travel,830,Sales,13,2,Life Sciences,1,1495,4,Female,78,3,1,Sales Representative,2,Married,2033,7103,1,Y,No,13,3,3,80,1,1,2,3,1,0,0,0
44,No,Travel_Frequently,1193,Research & Development,2,1,Medical,1,1496,2,Male,86,3,3,Manufacturing Director,3,Single,10209,19719,5,Y,Yes,18,3,2,80,0,16,2,2,2,2,2,2
29,No,Travel_Rarely,1246,Sales,19,3,Life Sciences,1,1497,3,Male,77,2,2,Sales Executive,3,Divorced,8620,23757,1,Y,No,14,3,3,80,2,10,3,3,10,7,0,4
30,No,Travel_Rarely,330,Human Resources,1,3,Life Sciences,1,1499,3,Male,46,3,1,Human Resources,3,Divorced,2064,15428,0,Y,No,21,4,1,80,1,6,3,4,5,3,1,3
55,No,Travel_Rarely,1229,Research & Development,4,4,Life Sciences,1,1501,4,Male,30,3,2,Healthcare Representative,3,Married,4035,16143,0,Y,Yes,16,3,2,80,0,4,2,3,3,2,1,2
33,No,Travel_Rarely,1099,Research & Development,4,4,Medical,1,1502,1,Female,82,2,1,Laboratory Technician,2,Married,3838,8192,8,Y,No,11,3,4,80,0,8,5,3,5,4,0,2
47,No,Travel_Rarely,571,Sales,14,3,Medical,1,1503,3,Female,78,3,2,Sales Executive,3,Married,4591,24200,3,Y,Yes,17,3,3,80,1,11,4,2,5,4,1,2
28,Yes,Travel_Frequently,289,Research & Development,2,2,Medical,1,1504,3,Male,38,2,1,Laboratory Technician,1,Single,2561,5355,7,Y,No,11,3,3,80,0,8,2,2,0,0,0,0
28,No,Travel_Rarely,1423,Research & Development,1,3,Life Sciences,1,1506,1,Male,72,2,1,Research Scientist,3,Divorced,1563,12530,1,Y,No,14,3,4,80,1,1,2,1,1,0,0,0
28,No,Travel_Frequently,467,Sales,7,3,Life Sciences,1,1507,3,Male,55,3,2,Sales Executive,1,Single,4898,11827,0,Y,No,14,3,4,80,0,5,5,3,4,2,1,3
49,No,Travel_Rarely,271,Research & Development,3,2,Medical,1,1509,3,Female,43,2,2,Laboratory Technician,1,Married,4789,23070,4,Y,No,25,4,1,80,1,10,3,3,3,2,1,2
29,No,Travel_Frequently,410,Research & Development,2,1,Life Sciences,1,1513,4,Female,97,3,1,Laboratory Technician,2,Married,3180,4668,0,Y,No,13,3,3,80,3,4,3,3,3,2,0,2
28,No,Travel_Rarely,1083,Research & Development,29,1,Life Sciences,1,1514,3,Male,96,1,2,Manufacturing Director,2,Married,6549,3173,1,Y,No,14,3,2,80,2,8,2,2,8,6,1,7
33,No,Travel_Rarely,516,Research & Development,8,5,Life Sciences,1,1515,4,Male,69,3,2,Healthcare Representative,3,Single,6388,22049,2,Y,Yes,17,3,1,80,0,14,6,3,0,0,0,0
32,No,Travel_Rarely,495,Research & Development,10,3,Medical,1,1516,3,Male,64,3,3,Manager,4,Single,11244,21072,2,Y,No,25,4,2,80,0,10,5,4,5,2,0,0
54,No,Travel_Frequently,1050,Research & Development,11,4,Medical,1,1520,2,Female,87,3,4,Manager,4,Divorced,16032,24456,3,Y,No,20,4,1,80,1,26,2,3,14,9,1,12
29,Yes,Travel_Rarely,224,Research & Development,1,4,Technical Degree,1,1522,1,Male,100,2,1,Research Scientist,1,Single,2362,7568,6,Y,No,13,3,3,80,0,11,2,1,9,7,0,7
44,No,Travel_Rarely,136,Research & Development,28,3,Life Sciences,1,1523,4,Male,32,3,4,Research Director,1,Married,16328,22074,3,Y,No,13,3,3,80,1,24,1,4,20,6,14,17
39,No,Travel_Rarely,1089,Research & Development,6,3,Life Sciences,1,1525,2,Female,32,3,3,Manufacturing Director,2,Single,8376,9150,4,Y,No,18,3,4,80,0,9,3,3,2,0,2,2
46,No,Travel_Rarely,228,Sales,3,3,Life Sciences,1,1527,3,Female,51,3,4,Manager,2,Married,16606,11380,8,Y,No,12,3,4,80,1,23,2,4,13,12,5,1
